Unnamed: 0,Track Name,Artist(s),Popularity,Audio Preview,Cover Image,Danceability,Energy,Loudness,Speechiness,Acousticness,Liveness,Tempo,Genre
688,Hanuman Chalisa,Om Voices Junior,35,https://p.scdn.co/mp3-preview/a813ad5b4602d6af00e38063e030e56e1bac83ef?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b2731c7e8514f071bb130fb5d0f8,0.641,0.846,-3.21,0.0894,0.136,0.0997,109.911,hindi devotional
1555,Laxmi Mantra,Anjali Jain,3,https://p.scdn.co/mp3-preview/85aceb6bd9063f4aebdb696946baffafd7e446d6?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b2738de356facddf72e4895c7bf0,0.608,0.777,-3.255,0.0328,0.467,0.18,69.007,hindi devotional
2265,Morning sun,Darma Waters,34,https://p.scdn.co/mp3-preview/11c09f12f5259d2c50e6a47a09f7470cdb8315a1?cid=386df1941e434e9a8fa07b9104aada05,https://i.scdn.co/image/ab67616d0000b2739a9e3518dde01d0917eb7100,0.608,0.0952,-25.542,0.0316,0.971,0.0996,112.023,yoga
17,Jo Kuch De Rahe Ho Liye Ja Raha Hu,Rajan Ji Maharaj,33,https://p.scdn.co/mp3-preview/11efd653a4c223459a86575bc42bb4bc33b226bb?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b273f4d96835a5d2525ffa3ebee8,0.353,0.47,-13.729,0.0425,0.292,0.413,75.791,bhajan
318,Om Tat Sat Shree Narayan,"Sachin Limaye, Ashita Limaye",48,https://p.scdn.co/mp3-preview/8055bbe198f1be879dd7d3f617be0f24b4239194?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b273b5683533b7d2ce83d33f9a8d,0.574,0.516,-7.928,0.0243,0.329,0.0947,92.162,bhajan
1916,Sky,The Parker Sound,25,https://p.scdn.co/mp3-preview/c607c286be7ca97a37d38ff2a07ed8e319be758f?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b27318dc1b481655cf5753d1ce40,0.513,0.371,-13.417,0.0633,0.178,0.379,160.163,relaxation
1841,Spectral Vibrations,Paulo May,58,https://p.scdn.co/mp3-preview/559c621fa7091cb527e71352f241cd5728f179c7?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b2735e4f2f0afb4ba3a03b8b8232,0.158,0.00178,-39.647,0.0497,0.995,0.11,136.305,relaxation
1419,"Aye-Dil-E-Nadan, Pt. 1",Lata Mangeshkar,36,https://p.scdn.co/mp3-preview/87859918e4ac40073acf412b12247f70efd8a40c?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b273c79ba28fca29aed4d37f576d,0.604,0.344,-11.941,0.0326,0.795,0.083,100.987,hindi devotional
1207,"Ananda Paramanda (From ""Sri Manjunatha"")",S. P. Balasubrahmanyam,17,https://p.scdn.co/mp3-preview/35deb012bcf463e07d0b586fac5cad1e73e399ca?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b27359403bea95025147aa500713,0.672,0.509,-10.142,0.0469,0.685,0.0638,81.873,hindi devotional
867,Bhagyada Lakshmi Baramma,Uthara Unnikrishnan,38,https://p.scdn.co/mp3-preview/5d5ad69885afe6b273d347493b3940fc82a563f6?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b27353102ca364a0e19b403e8fb8,0.531,0.653,-6.399,0.0503,0.833,0.0935,154.66,hindi devotional
1005,Jai Lakshmi Ramna,Anuradha Paudwal,33,https://p.scdn.co/mp3-preview/dd058157301b77944ff24acdb7fa629c7c4d54b6?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b273027aa319d09937441a4d7d76,0.463,0.563,-8.352,0.0373,0.813,0.344,98.788,hindi devotional
1261,Rakshana,Sounds of the Nations India,27,https://p.scdn.co/mp3-preview/d28253b797884619a94f9c9d125e7899af6443f6?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b2739f7ed6677f6c9abe3473f711,0.41,0.578,-8.196,0.0368,0.323,0.316,169.976,hindi devotional
419,Saare Jahan Ke Malik,Ranjan Ji Maharaj,52,https://p.scdn.co/mp3-preview/1413206c8649fe0ffcfbc4ea140c73ce68dc0cc8?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b273bb5c1984e79b98a26773fd3a,0.506,0.289,-18.865,0.0533,0.689,0.437,101.094,bhajan
78,Pawan Bhakti De De Ram,Sonu Nigam,35,https://p.scdn.co/mp3-preview/6ecb39ff51bc25240f000e4bf30fbdb6dfdb6709?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b27367c2cd23dccf2b7499c736a2,0.602,0.283,-11.003,0.0265,0.698,0.296,93.034,bhajan
1992,Fade Away,CreativeWaves,61,https://p.scdn.co/mp3-preview/31c18f56bf714532e0435cccbfecd035d4eaff09?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b273eb1500f5ead3bf2dc7496052,0.23,0.00532,-32.594,0.0447,0.994,0.194,70.091,relaxation
1121,Mann Aangan,"Nikhita Gandhi, Gulraj Singh, Manoj Yadav",23,https://p.scdn.co/mp3-preview/c96b61120fa5475f37282dc95ddc8dd22fd3b177?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b273e131575b13f205e3a9f4e081,0.421,0.269,-9.815,0.0335,0.871,0.102,173.373,hindi devotional
24,Shree Ram Ji Ki Ayodya,Rajan Ji Maharaj,13,https://p.scdn.co/mp3-preview/232395a516ac80eba4606c8ab4822c273da0f6b6?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b2737a35ab40a6a7f95483d8c604,0.364,0.845,-4.188,0.117,0.468,0.4,151.55,bhajan
958,Radha Krishna flute,"Subham jossi, Jeetu Bhowmik",46,https://p.scdn.co/mp3-preview/c65c1eaf924f1f647a5f164e57ec32c3a55d17c4?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b273c8f013d70de2fb82d046c689,0.251,0.0718,-16.257,0.0374,0.995,0.0877,174.975,hindi devotional
796,Siyaram Jai Ram Jai Jai Ram,"Amrita Chaturvedi, Upadhyay",31,https://p.scdn.co/mp3-preview/70b994b787018f0001cd23cc3bc2f0beaa883e37?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b2731fd113afc4eb06a38f3e5792,0.585,0.682,-6.262,0.0291,0.715,0.136,86.99,hindi devotional
262,Ram Stuti - Shri Ram Chandra Kripalu Bhajman,Vidhi Sharma,45,https://p.scdn.co/mp3-preview/ec8172b2043d5ed11037448338214585fee5b9ce?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b27339ab190f54933f377e48a217,0.687,0.819,-3.356,0.0231,0.441,0.11,99.989,bhajan
127,Shri Ramchandra Kripalu,Uthara Unnikrishnan,37,https://p.scdn.co/mp3-preview/59d4abede553e24c7befa16d9591176e7dbefdb9?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b2735062395b6817b56b49cf808a,0.418,0.369,-10.706,0.0306,0.618,0.0722,160.087,bhajan
201,Saare Jahan Ke Malik R&B,Ranjan Ji Maharaj,47,https://p.scdn.co/mp3-preview/147438465fe0153c3141703ee76adcaa8ad6019a?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b273648fee9cd1504b86a8d10e63,0.625,0.583,-6.805,0.0454,0.784,0.125,79.998,bhajan
2314,Akasha Flow Beat 1,Pascal Peaceful,42,https://p.scdn.co/mp3-preview/1893a3f49f5af6329da9749c761003ab640fd041?cid=386df1941e434e9a8fa07b9104aada05,https://i.scdn.co/image/ab67616d0000b2731b5acc4903046365a75d14de,0.739,0.103,-22.348,0.0361,0.87,0.11,120.105,yoga
642,"Mahamrityunjay Mahadev Trahimam Sharanagatam (Prarthna), Janm Mrityu Jara Vyadhi Piditam Karmbandhnai, Om Tryaybakam Yajamahe Sugandhi Pushtivardhnam (Mantra), Urvarukmiv Bandhnaan Mrityumukhi Ymamritaat",Shankar Sahney,45,https://p.scdn.co/mp3-preview/21ef37a50bde27dd9be75e4384703b60c27d68ab?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b273ccfa4ceadedf77d4462b42c0,0.824,0.65,-7.92,0.037,0.613,0.131,124.021,hindi devotional
2359,Native Spirit,"DJ Taz Rashid, Srikalogy",45,https://p.scdn.co/mp3-preview/a4ebc66248bb3148e22084439f070954e1e22060?cid=386df1941e434e9a8fa07b9104aada05,https://i.scdn.co/image/ab67616d0000b2738477d97837c04e43af22b8ab,0.677,0.47,-8.263,0.0647,0.11,0.0755,160.008,yoga
1715,Eyes Closed,Comet 1993,66,https://p.scdn.co/mp3-preview/ea49b1929ad4b9be5f59877b6aa8d174304f9037?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b273785ad9f578e0692dd3ab4188,0.167,0.00958,-33.491,0.0396,0.89,0.109,70.66,relaxation
2222,Returning It All,Corrid,49,https://p.scdn.co/mp3-preview/6eaba4ba86fda13b0b06615d9431f6faf15fc0d8?cid=386df1941e434e9a8fa07b9104aada05,https://i.scdn.co/image/ab67616d0000b2731593a50351b20eaf697a5497,0.516,0.0361,-27.402,0.0361,0.974,0.102,160.029,yoga
1527,Ek Main Aur Ek Tu,"Asha Bhosle, Kishore Kumar, R. D. Burman",56,https://p.scdn.co/mp3-preview/df3559d48ac3e2f9cfe1156c3e643386f7366c51?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b2730aed8642e11d62906de856a8,0.46,0.396,-9.356,0.0543,0.736,0.123,119.663,hindi devotional
1268,Sthuthi Naivedhyam,Samy Pachigalla,32,https://p.scdn.co/mp3-preview/bf2a41bef86451a123e4087cdf15fb14376c2f84?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b273c76dde8de338376e3f4116c4,0.601,0.648,-6.191,0.036,0.419,0.248,117.999,hindi devotional
1750,Cold Wind,Comet 1993,58,https://p.scdn.co/mp3-preview/94bb19d5d765500d7ce89f18db96547c282e16fa?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b27353e637f5070137523c2cda90,0.14,0.0749,-22.995,0.0535,0.976,0.0995,71.359,relaxation
2505,Flora,"Dhyana Dan, Rangitoto, Blumida",39,https://p.scdn.co/mp3-preview/91bb1afe4bc1f9ce5cb28a536b0e228a0b28c72a?cid=386df1941e434e9a8fa07b9104aada05,https://i.scdn.co/image/ab67616d0000b273e6b486032670d268b5e9d400,0.296,0.11,-20.968,0.0317,0.907,0.093,71.981,yoga
1339,Saawariya Hai Seth Radhaji Sethani,Bhagwat Suthar,19,https://p.scdn.co/mp3-preview/218ba844d1b44a6bdc86cd63b9d9f95de5a08f7a?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b273db6666d13691909eee862c5b,0.371,0.929,-0.198,0.091,0.752,0.171,150.526,hindi devotional
1171,Deva Deva Davalachala,Ghantasala,18,https://p.scdn.co/mp3-preview/4672b5d9cb9362cfee4085eceb1dd5a3fb21f76b?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b2734046bc27b93091e2520fe547,0.641,0.333,-13.685,0.0678,0.944,0.18,113.4,hindi devotional
1998,Air,Aurora Beach,60,https://p.scdn.co/mp3-preview/a782c14442b759b46116201954330cee073efd25?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b2732f00d32f1c7d7d86441c57b8,0.0882,0.011,-34.088,0.0467,0.95,0.0751,166.529,relaxation
2218,Sharanda,Jo Mar Fred,43,https://p.scdn.co/mp3-preview/5fc5ca8d8b509a929c3ed7ebe96e5e2211055d75?cid=386df1941e434e9a8fa07b9104aada05,https://i.scdn.co/image/ab67616d0000b273a6724e89567948977b07ad84,0.527,0.0394,-26.287,0.0317,0.798,0.117,100.044,yoga
32,Diya Hua H Shyam Ka,"Dishant Saini, Ranjan Ji Maharaj",0,https://p.scdn.co/mp3-preview/be9b62052829d6068f2bbfab3d7b193d34cf5999?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b27353b2fafd2b20e94f1e51defd,0.56,0.474,-7.75,0.0278,0.565,0.57,103.766,bhajan
1765,début,sweet planet,62,https://p.scdn.co/mp3-preview/49ff70275fab1f4347642b599f7ab839a5892318?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b2734ce638e342385d9e040996ad,0.187,0.07,-27.792,0.0419,0.939,0.161,85.694,relaxation
2134,Worlds Apart,"Edwin Pearson, Peter Delafose, Fomadd",60,https://p.scdn.co/mp3-preview/75bde48e427b13a5ceca3a288c392539288e1b8e?cid=386df1941e434e9a8fa07b9104aada05,https://i.scdn.co/image/ab67616d0000b2734643a714de5759e1226a8e1b,0.204,0.0122,-38.138,0.0397,0.878,0.0836,72.972,yoga
2048,A World At Rest,Meadowsweet,63,https://p.scdn.co/mp3-preview/c35b3ad53eabef36fa4db7cb36e121f5905d7f8a?cid=386df1941e434e9a8fa07b9104aada05,https://i.scdn.co/image/ab67616d0000b2739fb90d08df156818d20d47e6,0.117,0.00257,-38.668,0.0471,0.981,0.164,69.899,yoga
1984,Day Dreaming,Pure Healing Waves,61,https://p.scdn.co/mp3-preview/403b5eedf81cf81c5d0abd10470eb3681450d3c8?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b2739aa10b4e1d6af74c59865c18,0.213,0.0751,-27.103,0.0433,0.971,0.113,85.295,relaxation
2046,Azure,Jake Slumber,64,https://p.scdn.co/mp3-preview/6ea7ba556a9de96d2f50b46bc344ae7a29b03ff5?cid=386df1941e434e9a8fa07b9104aada05,https://i.scdn.co/image/ab67616d0000b273ec86e9fa03dab51d6f62a11e,0.145,0.00392,-42.329,0.0666,0.711,0.115,137.516,yoga
468,Achutam Keshavam,Vikram Hazra,57,https://p.scdn.co/mp3-preview/26d89e46b8e32929b5a66327fc7b7efb729f3ac2?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b273d36da157fde5398ddc9ce7e5,0.523,0.549,-11.508,0.0439,0.218,0.0797,92.521,bhajan
2053,By Night,Hain Sona,52,https://p.scdn.co/mp3-preview/aae2ac43d8e287d211d431597818bb74185bd361?cid=386df1941e434e9a8fa07b9104aada05,https://i.scdn.co/image/ab67616d0000b273dd4400a8103824891b41c534,0.107,0.0153,-32.971,0.0363,0.961,0.11,75.929,yoga
2042,Serenede,myndstream,54,https://p.scdn.co/mp3-preview/1319e3cf48bdb880dd539764452753411a433dd7?cid=386df1941e434e9a8fa07b9104aada05,https://i.scdn.co/image/ab67616d0000b2736a1c576386179148719e63a2,0.158,0.0058,-36.471,0.0646,0.952,0.11,109.481,yoga
2337,Alto Paraíso,Aukai,54,https://p.scdn.co/mp3-preview/bf9f6272bc863e4d6b23b01576ae1baf7d999bfd?cid=386df1941e434e9a8fa07b9104aada05,https://i.scdn.co/image/ab67616d0000b2733e5183b87785cef9f0e0ef61,0.565,0.251,-16.988,0.0882,0.957,0.101,134.852,yoga
598,Narayana Narayana Shri Venkateshawar Narayana,Radha Krishnaji Maharaj,6,https://p.scdn.co/mp3-preview/92360153cee1d9e575a826ff4b3f51009588adcb?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b273aab7dd175d6bc5e698742a71,0.313,0.875,-2.592,0.0574,0.761,0.106,80.376,bhajan
1937,Last October,JUELF,24,https://p.scdn.co/mp3-preview/1521bc68c5e018b26ab137d47ebf13ef07d03b3a?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b2734c64c9d8f8dd2be34eb8fd53,0.504,0.51,-12.09,0.0288,0.00261,0.112,89.98,relaxation
558,Duma Dam Mast Kalandar,Altamash Faridi,35,https://p.scdn.co/mp3-preview/f198ce66da09a427c0ffdbcc399013478776b1c3?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b273105b2126cb2da220758430aa,0.696,0.933,-4.703,0.0759,0.177,0.0552,123.98,bhajan
2330,Tabla Breath,"Benjy Wertheimer, John De Kadt",50,https://p.scdn.co/mp3-preview/1aa220d3102133b116b433e9f575926ae56333e7?cid=386df1941e434e9a8fa07b9104aada05,https://i.scdn.co/image/ab67616d0000b27387da87d70fe63572f404fa58,0.721,0.0311,-20.795,0.034,0.467,0.122,86.003,yoga
772,Jhule Palna Mein Krishan Kanhaiya,Chitra Vichitra Ji Maharaj,46,https://p.scdn.co/mp3-preview/c3350e19d72023909f4f7485456b3764cb5b18ae?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b2730233483e5f0a454a846a84b1,0.673,0.941,-4.579,0.128,0.361,0.111,116.003,hindi devotional
1132,Aala Re Aala Ganesha,Sachet Tandon,46,https://p.scdn.co/mp3-preview/09756c268bd6344f194fc702d0666da306232b97?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b273080f9ef44a7a2ddbc5444f2f,0.648,0.731,-6.058,0.0539,0.307,0.0628,129.937,hindi devotional
2271,Secrets of Silver Sand,Tribal Drums Ambient,44,https://p.scdn.co/mp3-preview/d39fcdb57d212c2bf046dca6e8a59fc460a8f9a2?cid=386df1941e434e9a8fa07b9104aada05,https://i.scdn.co/image/ab67616d0000b273de3223eb98a32f4528a98b84,0.577,0.00738,-37.543,0.0513,0.979,0.0962,149.853,yoga
2297,Planets Rise,Northern Path,45,https://p.scdn.co/mp3-preview/babff4bcaf5b1da232cc192730465a2e216b0720?cid=386df1941e434e9a8fa07b9104aada05,https://i.scdn.co/image/ab67616d0000b27339b87197c462cee5c4d8eaef,0.483,0.176,-22.215,0.0783,0.798,0.105,192.068,yoga
665,Bharat Nandan Ram,Uvie,37,https://p.scdn.co/mp3-preview/58fa6a5883e8c79e05dbd24514e1ae4e59a9412f?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b273edca95cce42033e4a6f21c6f,0.452,0.331,-9.812,0.0348,0.887,0.176,84.054,hindi devotional
1331,Kaiya Baithi Ho Chup Chap Bhawani,Bhagwat Suthar,23,https://p.scdn.co/mp3-preview/3d2a302f558ed0ba6794a5a287a52dbad71f6564?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b273f5729864c1e0686ef41b6261,0.533,0.857,-12.814,0.0549,0.303,0.0738,150.021,hindi devotional
2010,Heima,Ronja Mair,57,https://p.scdn.co/mp3-preview/e16a23cc3ff329d5c55afdc275dd2a0e5288fae8?cid=386df1941e434e9a8fa07b9104aada05,https://i.scdn.co/image/ab67616d0000b2732d81886a98104fef9ed3ae35,0.0932,0.00398,-37.295,0.0425,0.987,0.105,85.993,yoga
122,Aarti Shree Radha Raman Ki,Anuradha Paudwal,29,https://p.scdn.co/mp3-preview/880b1482c8311789c13960c4789ba0c35e41fafb?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b273f6dedc63cc15b05d83fcf3ae,0.478,0.735,-3.679,0.0523,0.564,0.0449,80.221,bhajan
1957,Mirage,JUELF,25,https://p.scdn.co/mp3-preview/c7eb0eb7270092b85cb09a4be016b1ee14ab560e?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b2734c64c9d8f8dd2be34eb8fd53,0.585,0.462,-13.046,0.0445,0.907,0.1,84.989,relaxation
1433,Maine Tere Liye,Mukesh,30,https://p.scdn.co/mp3-preview/ab0e25b6d580f0e6909ac0edebea2fb47ac4a0b4?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b2737fd6b9c495b7bbfb7870756b,0.596,0.66,-6.083,0.0309,0.85,0.371,126.195,hindi devotional
1424,Jhuki Jhuki Si Nazar,Jagjit Singh,41,https://p.scdn.co/mp3-preview/e894f117f005d3a619d243a98c692a41f152cb43?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b2735510b52e0987c6ab8a62cbe0,0.582,0.262,-14.212,0.0272,0.828,0.0812,95.191,hindi devotional
2188,Distance,rain,56,https://p.scdn.co/mp3-preview/39e6e23063b285a812d157e623c285a1c7f481e6?cid=386df1941e434e9a8fa07b9104aada05,https://i.scdn.co/image/ab67616d0000b2731d3e3d848d649775bf419e4c,0.0762,0.00355,-35.933,0.0501,0.994,0.0792,174.879,yoga
1519,Dekha Ek Khwab - Lofi,"Kishore Kumar, Lata Mangeshkar, Sachin Gupta",57,https://p.scdn.co/mp3-preview/93b52e903fb099275fadce181f693d9d4aa82f0c?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b27346d97ad54c7a39a00f11ea2c,0.811,0.407,-10.855,0.0313,0.743,0.0996,94.99,hindi devotional
1353,RATHDO DHIRE DHIRE HAKO SANWARA VRINDAVAN LE CHAL,Bhagwat Suthar,13,https://p.scdn.co/mp3-preview/65ba5dd4abd1a5eb885d0486cfa2eceb5ba2cab2?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b2736a2815e04c52b2d888c4972c,0.668,0.875,-8.695,0.0754,0.461,0.337,150.022,hindi devotional
1653,A Perfect Dream,Riley Mendez,41,https://p.scdn.co/mp3-preview/1abe58c44177bac8fdb0870a1ba9e92f5bdd41af?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b273954fa71364275e31bbebccc0,0.582,0.15,-20.54,0.0555,0.993,0.108,64.935,relaxation
964,Maai Ni Maai,"Payal Dev, Sachet Tandon, Manoj Muntashir",47,https://p.scdn.co/mp3-preview/d812bbb2c7999f9d21507af388744fd6a6ee40ea?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b2739d06a1e6c2d0ad81e616fa5b,0.614,0.817,-4.061,0.0346,0.393,0.0592,139.979,hindi devotional
2155,Dozy Rush,Cha Se-Eun,56,https://p.scdn.co/mp3-preview/c4b961656c99c8d8ec443dcf36ad0f9a985b900c?cid=386df1941e434e9a8fa07b9104aada05,https://i.scdn.co/image/ab67616d0000b273d131c5dcdaa9b26356b6f663,0.204,0.0027,-35.492,0.0422,0.983,0.0912,66.155,yoga
1104,Ganesh Mantra,Anjali Jain,15,https://p.scdn.co/mp3-preview/227bb30ff841f00d5e250c29a674c17fc4ee95bc?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b2739e7c6abc4d8e5a0180fe911e,0.575,0.595,-5.804,0.0391,0.532,0.156,136.053,hindi devotional
492,Main Pardesi Hoon,"Anuradha Paudwal, Udit Narayan",42,https://p.scdn.co/mp3-preview/7f57f9e9ff9298cceb0719d56d3bd775657e6120?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b2735c4389b0dc79f5e6c180645d,0.769,0.6,-10.989,0.0932,0.364,0.211,86.394,bhajan
716,Kabira,"Jubin Nautiyal, Raaj Aashoo",53,https://p.scdn.co/mp3-preview/c75cea6bf49266b03c3b985708c4e7aa86b0146a?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b2735e01bb8b5c53989e6ab7a1a7,0.541,0.627,-7.027,0.066,0.767,0.103,97.676,hindi devotional
34,Achyutam Keshavam,Dishant Saini,0,https://p.scdn.co/mp3-preview/9a1380b1e42bbc128079b579148084c3815d3e30?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b27344fdb4ab60115b2c5fb6f8dc,0.554,0.496,-8.798,0.0339,0.664,0.207,90.098,bhajan
676,Shri Ram Bhajan,"Mann Taneja, Navneet Sharma",38,https://p.scdn.co/mp3-preview/e7ad74bac2cebfcb0c2fb0b62f06dc7b43ed9413?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b2738eb3c2590d9b39a67103aab4,0.37,0.352,-8.53,0.03,0.943,0.28,139.995,hindi devotional
692,Ram Siya Ram,Iqbal,34,https://p.scdn.co/mp3-preview/6e021ebd96c7f7874039d872a254d318097d36fe?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b273202fbcac145d2799365f8b26,0.436,0.704,-5.405,0.0499,0.596,0.1,80.279,hindi devotional
1084,Mere Bappa,"Vaishali Samant, Swapnil Bandodkar",33,https://p.scdn.co/mp3-preview/faa5e4b13b39bc8c47b7931e209a5a896442571d?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b273a025200ba9fb8d7f3b3c082e,0.672,0.845,-5.33,0.0709,0.457,0.0906,120.035,hindi devotional
103,Shree Hanuman Chalisa,Shaan,33,https://p.scdn.co/mp3-preview/a54f0351d0d1629e414e595a383eb46b6a1879b6?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b2739038dc27e52093a2006753fd,0.818,0.614,-9.107,0.0427,0.526,0.123,132.042,bhajan
759,Kanha Kahan Ho,"Kanchhan Srivas, Sundeep Gosswami",57,https://p.scdn.co/mp3-preview/7e5ba4d44fd03afe52eaa921d30ec1c47b938629?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b2738156e6429f4381566d4c6503,0.456,0.51,-8.175,0.0525,0.899,0.0661,81.444,hindi devotional
2253,Through the Door,Ben Aum,41,https://p.scdn.co/mp3-preview/46ac85317c0c82f6ccdb22b34f8e4bb9e4aaa43e?cid=386df1941e434e9a8fa07b9104aada05,https://i.scdn.co/image/ab67616d0000b27353b334fe9c61b28e64b39fa0,0.605,0.368,-18.273,0.0448,0.359,0.122,140.03,yoga
546,Ram Ji Ki Nikli Sawari,"Mohammed Rafi, Laxmikant–Pyarelal",39,https://p.scdn.co/mp3-preview/9064a07b37360d6ae0248077bef840926a316124?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b273005589c9386aa1468be71e6b,0.44,0.836,-10.46,0.36,0.751,0.152,124.522,bhajan
1277,Yesaiah,Sounds of the Nations India,26,https://p.scdn.co/mp3-preview/10ec349397f04a1c5c47bee9938bdecdaced79ea?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b2739f7ed6677f6c9abe3473f711,0.515,0.381,-13.3,0.0283,0.605,0.111,135.989,hindi devotional
1354,Jagat Ke Rang Kya Dekhu Tera Didar Kafi Hai,Bhagwat Suthar,12,https://p.scdn.co/mp3-preview/c8326b9bcb83da69f22a97ca2ee7ad6ad6274d39?cid=ff5a19ea0ecf4365b6fda2607c00c556,https://i.scdn.co/image/ab67616d0000b273efad188e362feee2bfd1a9d2,0.353,0.885,-6.975,0.0814,0.312,0.424,78.249,hindi devotional
